"blockcode","maxdown","num_providers"
"310239678002060",4,1
"310239678002067",4,1
"310239678002068",15,1
"310239678002076",6,1
"310239678002087",4,1
"310239678002096",4,1
"310239678002097",200,1
"310239678002103",15,1
"310239678002104",10,1
"310239678002105",3,1
"310239678002108",4,1
"310239678002114",100,1
"310239678002116",100,1
"310239678002117",100,1
"310239678002118",100,1
"310239678002137",100,1
"310239678002159",100,1
"310239678002167",100,1
"310239678002168",100,1
"310239678002169",100,1
"310239678002170",100,1
"310239678002171",100,2
"310239678002172",100,1
"310239678002173",100,1
"310239678002176",100,1
"310239678002177",100,1
"310239678002178",100,1
"310239678002179",100,1
"310239678002180",100,1
"310239678002181",100,1
"310239678002182",100,1
"310239678002183",100,1
"310239678002184",100,1
"310239678002185",100,1
"310239678002186",100,1
"310239678002187",100,1
"310239678002188",100,1
"310239678002189",100,1
"310239678002190",100,1
"310239678002191",100,1
"310239678002192",100,1
"310239678002193",100,1
"310239678002194",100,1
"310239678002195",100,1
"310239678002196",100,1
"310239678002197",100,1
"310239678002198",100,1
"310239678002200",100,1
"310239678002201",100,1
"310239678002202",100,1
"310239678002203",100,1
"310239678002204",100,1
"310239678002205",100,1
"310239678002206",100,1
"310239678002207",100,2
"310239678002208",100,1
"310239678002209",100,1
"310239678002210",100,1
"310239678002211",100,1
"310239678002212",100,1
"310239678002217",100,1
"310239678002218",100,1
"310239678002219",100,1
"310239678002220",100,1
"310239678002221",100,1
"310239678002222",100,1
"310239678002223",100,1
"310239678002224",100,1
"310239678002225",100,1
"310239678002226",100,1
"310239678002227",100,1
"310239678002228",100,1
"310239678002229",100,1
"310239678002230",100,1
"310239678002231",100,1
"310239678002232",100,1
"310239678002233",100,1
"310239678002234",100,1
"310239678002235",100,1
"310239678002236",100,1
"310239678002237",100,1
"310239678002238",100,1
"310239678002239",100,1
"310239678002240",100,1
"310239678002241",100,1
"310239678002242",100,1
"310239678002243",100,1
"310239678002244",100,1
"310239678002245",100,1
"310239678002246",100,1
"310239678002247",100,1
"310239678002248",100,1
"310239678002249",100,1
"310239678002250",100,1
"310239678002251",100,1
"310239678002252",100,1
"310239678002253",100,1
"310239678002254",100,1
"310239678002255",100,1
"310239678002256",100,1
"310239678002257",100,1
"310239678002258",100,1
"310239678002259",100,1
"310239678002260",100,1
"310239678002261",100,1
"310239678002262",100,1
"310239678002263",100,1
"310239678002264",100,1
"310239678002265",100,1
"310239678002266",100,1
"310239678002267",100,1
"310239678002268",100,1
"310239678002269",100,1
"310239678002270",100,1
"310239678002271",100,1
"310239678002272",100,1
"310239678002273",100,1
"310239678002274",100,1
"310239678002275",100,1
"310239678002276",100,1
"310239678002277",100,1
"310239678002278",100,1
"310239678002279",100,1
"310239678002280",100,1
"310239678002281",100,1
"310239678002282",100,1
"310239678002283",100,1
"310239678002284",100,1
"310239678002285",100,1
"310239678002286",100,1
"310239678002287",100,1
"310239678002288",100,1
"310239678002289",100,1
"310239678002290",100,2
"310239678002291",100,1
"310239678002292",100,1
"310239678002293",100,1
"310239678002294",100,1
"310239678002295",100,1
"310239678002296",100,1
"310239678002297",100,1
"310239678002298",10,1
"310239678002301",100,2
"310239678002303",15,1
"310239678002306",100,1
"310239678002307",100,2
"310239678002308",100,1
"310239678002311",15,1
"310239678002319",100,1
"310239678002321",200,1
"310239678002322",10,1
"310239678002324",25,1
"310239678002331",200,1
"310239678002334",200,1
"310239678002335",200,1
"310239678002336",100,1
"310239678002337",100,1
"310239678002338",200,1
"310239678002339",100,1
"310239678002340",200,1
"310239678002341",200,1
"310239678002344",20,1
"310239678002345",10,1
"310239678002348",1.5,1
"310239678002351",15,1
"310239678002352",100,1
"310239678002356",25,1
"310239678002363",200,1
"310239678002364",200,1
"310239678002365",200,1
"310239678002366",100,1
"310239678002369",200,1
"310239678002371",100,1
"310239678002372",200,1
"310239678002373",10,1
"310239678002374",200,1
"310239678002379",25,1
"310239678002380",1.5,1
"310239678002381",15,1
"310239678002382",10,1
"310239678002383",100,1
"310239678002384",100,1
"310239678002385",100,1
"310239678002386",100,1
"310239678002387",100,1
"310239678002388",100,1
"310239678002389",100,1
"310239678002390",100,1
"310239678002391",100,1
"310239678002392",100,1
"310239678002393",100,1
"310239678002394",100,1
"310239678002395",100,1
"310239678002396",100,1
"310239678002398",100,1
"310239678002399",100,1
"310239678002400",100,1
"310239678002401",100,1
"310239678002402",100,1
"310239678002403",100,1
"310239678002404",100,1
"310239678002405",100,1
"310239678002406",100,1
"310239678002407",100,1
"310239678002408",100,1
"310239678002409",100,1
"310239678002410",100,1
"310239678002411",100,1
"310239678002412",100,1
"310239678002413",100,1
"310239678002414",100,1
"310239678002415",100,1
"310239678002416",100,1
"310239678002417",100,1
"310239678002418",100,1
"310239678002419",100,1
"310239678002420",100,1
"310239678002421",100,1
"310239678002422",100,1
"310239678002423",100,1
"310239678002424",100,1
"310239678002425",100,1
"310239678002426",100,1
"310239678002427",100,1
"310239678002428",100,1
"310239678002429",100,1
"310239678002430",100,1
"310239678002431",100,1
"310239678002432",100,1
"310239678002433",100,1
"310239678002434",100,1
"310239678002435",100,1
"310239678002436",100,1
"310239678002437",100,1
"310239678002438",100,1
"310239678002439",100,1
"310239678002440",100,1
"310239678002441",100,1
"310239678002442",100,1
"310239678002443",100,1
"310239678002444",100,1
"310239678002445",100,1
"310239678002446",100,1
"310239678002447",100,1
"310239678002448",100,1
"310239678002449",100,1
"310239678002450",100,1
"310239678002451",100,1
"310239678002452",100,1
"310239678002453",100,1
"310239678002454",25,1
"310239678002457",10,1
"310239678002460",1.5,1
"310239678002461",4,1
"310239678002467",12,1
"310239678002471",4,1
"310239678002472",4,1
"310239678002475",100,2
"310239678002476",100,2
"310239678002479",100,1
"310239678002480",100,1
"310239678002481",100,1
"310239678002482",100,1
"310239678002483",100,2
"310239678002484",4,1
"310239678002486",10,1
"310239678002489",1.5,1
"310239678002490",1.5,1
"310239678002491",100,1
"310239678002492",100,1
"310239678002493",100,1
"310239678002494",4,1
"310239678002495",100,1
"310239678002501",100,1
"310239678002505",100,1
"310239678002506",100,1
"310239678002507",100,1
"310239678002508",100,1
"310239678002509",100,1
"310239678002510",100,1
"310239678002511",100,1
"310239678002512",100,1
"310239678002513",100,1
"310239678002514",100,1
"310239678002515",100,1
"310239678002516",100,1
"310239678002517",100,1
"310239678002518",100,1
"310239678002519",100,1
"310239678002520",100,1
"310239678002521",100,1
"310239678002522",100,1
"310239678002523",100,1
"310239678002524",100,1
"310239678002525",100,1
"310239678002526",100,1
"310239678002527",4,1
"310239678002528",100,1
"310239678002529",100,1
"310239678002533",100,1
"310259656001000",10,1
"310259656001003",940,2
"310259656001005",200,1
"310259656001006",200,1
"310259656001007",1000,1
"310259656001008",12,1
"310259656001009",200,1
"310259656001010",940,2
"310259656001011",940,1
"310259656001012",940,1
"310259656001013",940,2
"310259656001014",940,1
"310259656001015",940,1
"310259656001016",940,2
"310259656001017",940,2
"310259656001018",940,2
"310259656001019",940,1
"310259656001020",940,2
"310259656001021",940,1
"310259656001022",940,2
"310259656001023",940,2
"310259656001024",940,1
"310259656001025",940,1
"310259656001026",940,1
"310259656001027",940,1
"310259656001028",940,1
"310259656001029",940,1
"310259656001030",940,1
"310259656001031",940,2
"310259656001032",940,2
"310259656001034",25,1
"310259656001035",4,1
"310259656001036",940,1
"310259656001037",940,2
"310259656001038",940,2
"310259656001039",940,2
"310259656001040",940,2
"310259656001041",940,1
"310259656001042",940,1
"310259656001043",940,2
"310259656001044",940,2
"310259656001046",50,1
"310259656001047",4,1
"310259656001049",940,2
"310259656001051",4,1
"310259656001055",3,1
"310259656001056",3,1
"310259656001062",3,1
"310259656001066",4,1
"310259656001067",10,1
"310259656001069",4,1
"310259656001074",3,1
"310259656001075",15,1
"310259656001080",1000,2
"310259656001081",4,1
"310259656001082",10,1
"310259656001084",10,1
"310259656001085",3,1
"310259656001086",3,1
"310259656001088",3,1
"310259656001089",3,1
"310259656001090",3,1
"310259656001092",10,1
"310259656001093",3,1
"310259656001095",3,1
"310259656001096",3,1
"310259656001099",1.5,1
"310259656001101",50,1
"310259656001102",940,1
"310259656001103",940,1
"310259656001104",940,1
"310259656001105",940,1
"310259656001106",940,1
"310259656001107",940,1
"310259656001110",940,1
"310259656001111",940,1
"310259656001112",940,2
"310259656001113",940,1
"310259656001114",940,2
"310259656001115",940,2
"310259656001116",940,2
"310259656001117",940,2
"310259656001118",940,2
"310259656001119",940,2
"310259656001120",940,2
"310259656001121",940,2
"310259656001122",1000,2
"310259656001123",940,2
"310259656001124",940,2
"310259656001125",940,2
"310259656001126",940,1
"310259656001127",940,2
"310259656001128",940,2
"310259656001129",940,2
"310259656001130",940,2
"310259656001131",940,2
"310259656001132",940,2
"310259656001133",940,2
"310259656001134",940,2
"310259656001135",940,2
"310259656001136",940,2
"310259656001137",940,2
"310259656001138",940,2
"310259656001139",940,2
"310259656001140",940,2
"310259656001141",940,2
"310259656001142",940,2
"310259656001143",940,2
"310259656001144",940,2
"310259656001145",940,2
"310259656001146",940,2
"310259656001147",940,2
"310259656001148",940,2
"310259656001149",940,2
"310259656001150",940,2
"310259656001151",940,1
"310259656001152",940,1
"310259656001153",940,1
"310259656001154",940,1
"310259656001155",940,1
"310259656001156",940,1
"310259656001157",940,1
"310259656001158",940,2
"310259656001159",940,2
"310259656001160",940,1
"310259656001161",940,1
"310259656001162",940,1
"310259656001163",940,2
"310259656001164",940,2
"310259656001165",940,2
"310259656001166",940,1
"310259656001167",940,1
"310259656002002",1.5,1
"310259656002003",10,1
"310259656002004",100,1
"310259656002005",200,1
"310259656002006",940,2
"310259656002007",940,1
"310259656002008",940,1
"310259656002009",940,2
"310259656002010",940,1
"310259656002012",940,2
"310259656002013",200,1
"310259656002014",940,2
"310259656002015",940,1
"310259656002016",940,2
"310259656002017",940,2
"310259656002018",940,1
"310259656002019",940,1
"310259656002020",940,2
"310259656002021",940,1
"310259656002022",940,1
"310259656002023",940,1
"310259656002024",100,1
"310259656002025",940,1
"310259656002026",940,2
"310259656002027",940,1
"310259656002028",940,2
"310259656002029",940,1
"310259656002030",940,2
"310259656002031",940,2
"310259656002032",940,2
"310259656002033",940,2
"310259656002034",940,2
"310259656002035",940,2
"310259656002036",940,2
"310259656002037",940,2
"310259656002038",940,2
"310259656002039",940,2
"310259656002040",940,2
"310259656002041",940,2
"310259656002042",940,2
"310259656002043",940,2
"310259656002044",940,2
"310259656002045",940,2
"310259656002046",940,2
"310259656002047",940,1
"310259656002048",940,2
"310259656002049",940,2
"310259656002050",940,2
"310259656002051",940,2
"310259656002052",1000,2
"310259656002053",940,1
"310259656002054",940,2
"310259656002055",940,2
"310259656002056",1000,2
"310259656002057",1000,2
"310259656002058",940,1
"310259656002059",940,2
"310259656002060",940,1
"310259656002061",940,1
"310259656002062",940,2
"310259656002063",940,2
"310259656002064",940,1
"310259656002065",940,1
"310259656002066",940,2
"310259656002067",940,1
"310259656002068",940,1
"310259656002069",940,1
"310259656002070",940,1
"310259656002071",940,1
"310259656002072",940,1
"310259656002073",940,2
"310259656002074",940,2
"310259656002075",940,2
"310259656002076",940,1
"310259656002077",940,1
"310259656002078",940,1
"310259656002079",940,1
"310259656002080",940,2
"310259656002081",940,2
"310259656002082",940,2
"310259656002083",940,2
"310259656002084",940,1
"310259656002085",940,2
"310259656002086",940,2
"310259656003001",50,1
"310259656003003",940,2
"310259656003005",25,1
"310259656003006",10,1
"310259656003014",100,1
"310259656003015",15,1
"310259656003022",50,1
"310259656003025",940,2
"310259656003029",940,2
"310259656003030",940,2
"310259656003031",940,2
"310259656003032",940,2
"310259656003033",940,1
"310259656003034",940,1
"310259656003035",940,2
"310259656003036",940,1
"310259656003037",940,2
"310259656003038",940,1
"310259656003039",940,2
"310259656003040",940,2
"310259656003041",940,1
"310259656003042",940,2
"310259656003043",940,2
"310259656003044",940,2
"310259656003045",940,2
"310259656003050",940,2
"310259656003051",940,1
"310259656003052",940,2
"310259656003053",940,1
"310259656003054",940,2
"310259656003055",940,2
"310259656003056",940,2
"310259656003057",940,2
"310259656003058",940,2
"310259656003059",940,2
"310259656003060",940,2
"310259656003061",940,2
"310259656003062",940,2
"310259656003063",940,2
"310259656003064",940,2
"310259656003065",1000,2
"310259656003066",940,2
"310259656003067",1000,2
"310259656003068",940,2
"310259656003069",940,1
"310259656003070",940,1
"310259656003071",940,2
"310259656003072",940,1
"310259656003073",940,2
"310259656003074",25,1
"310259656003075",940,2
"310259656003076",1000,2
"310259656003077",940,2
"310259656003082",940,1
"310259656003084",940,2
"310259656003085",940,1
"310259656003086",940,1
"310259656003087",940,2
"310259656003088",940,1
"310259656003089",940,1
"310259656003090",940,2
"310259656003091",940,2
"310259656003092",940,1
"310259656003093",940,2
"310259656003094",940,2
"310259656003095",940,1
"310259656003096",940,2
"310259656003097",940,2
"310259656003098",940,2
"310259656003099",1000,2
"310259656003100",1000,2
"310259656003101",940,2
"310259656003102",940,2
"310259656003103",940,2
"310259656003104",1000,2
"310259656003110",10,1
"310259656003114",100,1
"310259656003116",940,1
"310259656003117",25,1
"310259656004000",940,2
"310259656004001",940,2
"310259656004002",940,2
"310259656004003",1000,2
"310259656004004",1000,2
"310259656004005",940,1
"310259656004006",1000,2
"310259656004007",1000,2
"310259656004008",940,1
"310259656004009",940,2
"310259656004010",940,2
"310259656004011",940,2
"310259656004012",1000,2
"310259656004013",940,2
"310259656004014",1000,2
"310259656004015",1000,2
"310259656004016",940,2
"310259656004017",1000,2
"310259656004018",1000,2
"310259656004019",1000,2
"310259656004020",940,2
"310259656004021",940,2
"310259656004022",1000,2
"310259656004023",940,2
"310259656004024",940,1
"310259656004025",1000,2
"310259656004026",940,2
"310259656004027",940,2
"310259656004028",1000,2
"310259656004029",1000,2
"310259656004030",1000,2
"310259656004031",940,2
"310259656004032",940,2
"310259656004033",1000,2
"310259656004034",1000,2
"310259656004035",1000,2
"310259656004036",1000,2
"310259656004037",1000,2
"310259656004038",940,2
"310259656004039",1000,2
"310259656004040",940,2
"310259656004041",940,2
"310259656004042",1000,2
"310259656004043",940,2
"310259656004044",1000,2
